id,verein,ist_angekommen,zufriedenheit_1,zufriedenheit_2,zufriedenheit_3,zufriedenheit_4,zufriedenheit_5,action,y
2614,Neutral,False,-1,-1,-1,100,94,ENTRY,95
2616,Club A,False,-1,-1,-1,100,97,ENTRY,98
2631,Club A,False,-1,-1,-1,100,97,ENTRY,98
2632,Neutral,False,-1,-1,-1,100,94,ENTRY,95
2642,Club A,False,-1,-1,-1,100,97,ENTRY,98
2649,Club A,False,-1,-1,-1,100,97,ENTRY,98
2653,Club B,False,-1,-1,-1,100,91,ENTRY,92
2654,Club B,False,-1,-1,-1,100,91,ENTRY,92
2656,Club B,False,-1,-1,-1,100,91,ENTRY,92
2658,Neutral,False,-1,-1,-1,100,94,ENTRY,95
2659,Club B,False,-1,-1,-1,100,91,ENTRY,92
2660,Club A,False,-1,-1,-1,100,97,ENTRY,98
2663,Club B,False,-1,-1,-1,100,91,ENTRY,92
2664,Neutral,False,-1,-1,-1,100,94,ENTRY,95
2668,Neutral,False,-1,-1,-1,100,94,ENTRY,95
2675,Club A,False,-1,-1,-1,100,97,ENTRY,98
2677,Club B,False,-1,-1,-1,100,91,ENTRY,92
2685,Club A,False,-1,-1,-1,100,97,ENTRY,98
2686,Neutral,False,-1,-1,-1,100,94,ENTRY,95
2695,Club B,False,-1,-1,-1,100,91,ENTRY,92
2600,Club B,False,-1,-1,-1,100,91,WAITING,85
2601,Club A,False,-1,-1,-1,100,97,WAITING,95
2602,Neutral,False,-1,-1,-1,100,94,WAITING,90
2603,Neutral,False,-1,-1,-1,100,94,WAITING,90
2604,Neutral,False,-1,-1,-1,100,94,WAITING,90
2605,Club B,False,-1,-1,-1,100,91,WAITING,85
2606,Club A,False,-1,-1,-1,100,97,WAITING,95
2607,Neutral,False,-1,-1,-1,100,94,WAITING,90
2608,Club B,False,-1,-1,-1,100,91,WAITING,85
2609,Neutral,False,-1,-1,-1,100,94,WAITING,90
2610,Neutral,False,-1,-1,-1,100,94,WAITING,90
2611,Club A,False,-1,-1,-1,100,97,WAITING,95
2612,Neutral,False,-1,-1,-1,100,94,WAITING,90
2613,Neutral,False,-1,-1,-1,100,94,WAITING,90
2615,Neutral,False,-1,-1,-1,100,94,WAITING,90
2617,Club A,False,-1,-1,-1,100,97,WAITING,95
2618,Neutral,False,-1,-1,-1,100,94,WAITING,90
2619,Club A,False,-1,-1,-1,100,97,WAITING,95
2620,Club A,False,-1,-1,-1,100,97,WAITING,95
2621,Club B,False,-1,-1,-1,100,91,WAITING,85
2622,Club A,False,-1,-1,-1,100,97,WAITING,95
2623,Neutral,False,-1,-1,-1,100,94,WAITING,90
2624,Neutral,False,-1,-1,-1,100,94,WAITING,90
2625,Club A,False,-1,-1,-1,100,97,WAITING,95
2626,Club B,False,-1,-1,-1,100,91,WAITING,85
2627,Club B,False,-1,-1,-1,100,91,WAITING,85
2628,Club B,False,-1,-1,-1,100,91,WAITING,85
2629,Club A,False,-1,-1,-1,100,97,WAITING,95
2630,Club A,False,-1,-1,-1,100,97,WAITING,95
2633,Club B,False,-1,-1,-1,100,91,WAITING,85
2634,Neutral,False,-1,-1,-1,100,94,WAITING,90
2635,Club B,False,-1,-1,-1,100,91,WAITING,85
2636,Club B,False,-1,-1,-1,100,91,WAITING,85
2637,Club B,False,-1,-1,-1,100,91,WAITING,85
2638,Club B,False,-1,-1,-1,100,91,WAITING,85
2639,Club A,False,-1,-1,-1,100,97,WAITING,95
2640,Club B,False,-1,-1,-1,100,91,WAITING,85
2641,Club B,False,-1,-1,-1,100,91,WAITING,85
2643,Club B,False,-1,-1,-1,100,91,WAITING,85
2644,Neutral,False,-1,-1,-1,100,94,WAITING,90
2645,Club A,False,-1,-1,-1,100,97,WAITING,95
2646,Club A,False,-1,-1,-1,100,97,WAITING,95
2647,Club B,False,-1,-1,-1,100,91,WAITING,85
2648,Club B,False,-1,-1,-1,100,91,WAITING,85
2650,Club A,False,-1,-1,-1,100,97,WAITING,95
2651,Club B,False,-1,-1,-1,100,91,WAITING,85
2652,Club A,False,-1,-1,-1,100,97,WAITING,95
2655,Club A,False,-1,-1,-1,100,97,WAITING,95
2657,Club B,False,-1,-1,-1,100,91,WAITING,85
2661,Club B,False,-1,-1,-1,100,91,WAITING,85
2662,Club A,False,-1,-1,-1,100,97,WAITING,95
2665,Neutral,False,-1,-1,-1,100,94,WAITING,90
2666,Neutral,False,-1,-1,-1,100,94,WAITING,90
2667,Neutral,False,-1,-1,-1,100,94,WAITING,90
2669,Club A,False,-1,-1,-1,100,97,WAITING,95
2670,Neutral,False,-1,-1,-1,100,94,WAITING,90
2671,Club B,False,-1,-1,-1,100,91,WAITING,85
2672,Neutral,False,-1,-1,-1,100,94,WAITING,90
2673,Club A,False,-1,-1,-1,100,97,WAITING,95
2674,Club B,False,-1,-1,-1,100,91,WAITING,85
2676,Club B,False,-1,-1,-1,100,91,WAITING,85
2678,Club A,False,-1,-1,-1,100,97,WAITING,95
2679,Neutral,False,-1,-1,-1,100,94,WAITING,90
2680,Neutral,False,-1,-1,-1,100,94,WAITING,90
2681,Club A,False,-1,-1,-1,100,97,WAITING,95
2682,Club A,False,-1,-1,-1,100,97,WAITING,95
2683,Club B,False,-1,-1,-1,100,91,WAITING,85
2684,Club A,False,-1,-1,-1,100,97,WAITING,95
2687,Club B,False,-1,-1,-1,100,91,WAITING,85
2688,Neutral,False,-1,-1,-1,100,94,WAITING,90
2689,Neutral,False,-1,-1,-1,100,94,WAITING,90
2690,Neutral,False,-1,-1,-1,100,94,WAITING,90
2691,Club A,False,-1,-1,-1,100,97,WAITING,95
2692,Club A,False,-1,-1,-1,100,97,WAITING,95
2693,Neutral,False,-1,-1,-1,100,94,WAITING,90
2694,Club B,False,-1,-1,-1,100,91,WAITING,85
2696,Club B,False,-1,-1,-1,100,91,WAITING,85
2697,Club A,False,-1,-1,-1,100,97,WAITING,95
2698,Club A,False,-1,-1,-1,100,97,WAITING,95
2699,Club A,False,-1,-1,-1,100,97,WAITING,95
2605,Club B,False,-1,-1,100,91,85,ENTRY,86
2608,Club B,False,-1,-1,100,91,85,ENTRY,86
2622,Club A,False,-1,-1,100,97,95,ENTRY,96
2628,Club B,False,-1,-1,100,91,85,ENTRY,86
2652,Club A,False,-1,-1,100,97,95,ENTRY,96
2666,Neutral,False,-1,-1,100,94,90,ENTRY,91
2684,Club A,False,-1,-1,100,97,95,ENTRY,96
2600,Club B,False,-1,-1,100,91,85,WAITING,79
2601,Club A,False,-1,-1,100,97,95,WAITING,93
2602,Neutral,False,-1,-1,100,94,90,WAITING,86
2603,Neutral,False,-1,-1,100,94,90,WAITING,86
2604,Neutral,False,-1,-1,100,94,90,WAITING,86
2606,Club A,False,-1,-1,100,97,95,WAITING,93
2607,Neutral,False,-1,-1,100,94,90,WAITING,86
2609,Neutral,False,-1,-1,100,94,90,WAITING,86
2610,Neutral,False,-1,-1,100,94,90,WAITING,86
2611,Club A,False,-1,-1,100,97,95,WAITING,93
2612,Neutral,False,-1,-1,100,94,90,WAITING,86
2613,Neutral,False,-1,-1,100,94,90,WAITING,86
2615,Neutral,False,-1,-1,100,94,90,WAITING,86
2617,Club A,False,-1,-1,100,97,95,WAITING,93
2618,Neutral,False,-1,-1,100,94,90,WAITING,86
2619,Club A,False,-1,-1,100,97,95,WAITING,93
2620,Club A,False,-1,-1,100,97,95,WAITING,93
2621,Club B,False,-1,-1,100,91,85,WAITING,79
2623,Neutral,False,-1,-1,100,94,90,WAITING,86
2624,Neutral,False,-1,-1,100,94,90,WAITING,86
2625,Club A,False,-1,-1,100,97,95,WAITING,93
2626,Club B,False,-1,-1,100,91,85,WAITING,79
2627,Club B,False,-1,-1,100,91,85,WAITING,79
2629,Club A,False,-1,-1,100,97,95,WAITING,93
2630,Club A,False,-1,-1,100,97,95,WAITING,93
2633,Club B,False,-1,-1,100,91,85,WAITING,79
2634,Neutral,False,-1,-1,100,94,90,WAITING,86
2635,Club B,False,-1,-1,100,91,85,WAITING,79
2636,Club B,False,-1,-1,100,91,85,WAITING,79
2637,Club B,False,-1,-1,100,91,85,WAITING,79
2638,Club B,False,-1,-1,100,91,85,WAITING,79
2639,Club A,False,-1,-1,100,97,95,WAITING,93
2640,Club B,False,-1,-1,100,91,85,WAITING,79
2641,Club B,False,-1,-1,100,91,85,WAITING,79
2643,Club B,False,-1,-1,100,91,85,WAITING,79
2644,Neutral,False,-1,-1,100,94,90,WAITING,86
2645,Club A,False,-1,-1,100,97,95,WAITING,93
2646,Club A,False,-1,-1,100,97,95,WAITING,93
2647,Club B,False,-1,-1,100,91,85,WAITING,79
2648,Club B,False,-1,-1,100,91,85,WAITING,79
2650,Club A,False,-1,-1,100,97,95,WAITING,93
2651,Club B,False,-1,-1,100,91,85,WAITING,79
2655,Club A,False,-1,-1,100,97,95,WAITING,93
2657,Club B,False,-1,-1,100,91,85,WAITING,79
2661,Club B,False,-1,-1,100,91,85,WAITING,79
2662,Club A,False,-1,-1,100,97,95,WAITING,93
2665,Neutral,False,-1,-1,100,94,90,WAITING,86
2667,Neutral,False,-1,-1,100,94,90,WAITING,86
2669,Club A,False,-1,-1,100,97,95,WAITING,93
2670,Neutral,False,-1,-1,100,94,90,WAITING,86
2671,Club B,False,-1,-1,100,91,85,WAITING,79
2672,Neutral,False,-1,-1,100,94,90,WAITING,86
2673,Club A,False,-1,-1,100,97,95,WAITING,93
2674,Club B,False,-1,-1,100,91,85,WAITING,79
2676,Club B,False,-1,-1,100,91,85,WAITING,79
2678,Club A,False,-1,-1,100,97,95,WAITING,93
2679,Neutral,False,-1,-1,100,94,90,WAITING,86
2680,Neutral,False,-1,-1,100,94,90,WAITING,86
2681,Club A,False,-1,-1,100,97,95,WAITING,93
2682,Club A,False,-1,-1,100,97,95,WAITING,93
2683,Club B,False,-1,-1,100,91,85,WAITING,79
2687,Club B,False,-1,-1,100,91,85,WAITING,79
2688,Neutral,False,-1,-1,100,94,90,WAITING,86
2689,Neutral,False,-1,-1,100,94,90,WAITING,86
2690,Neutral,False,-1,-1,100,94,90,WAITING,86
2691,Club A,False,-1,-1,100,97,95,WAITING,93
2692,Club A,False,-1,-1,100,97,95,WAITING,93
2693,Neutral,False,-1,-1,100,94,90,WAITING,86
2694,Club B,False,-1,-1,100,91,85,WAITING,79
2696,Club B,False,-1,-1,100,91,85,WAITING,79
2697,Club A,False,-1,-1,100,97,95,WAITING,93
2698,Club A,False,-1,-1,100,97,95,WAITING,93
2699,Club A,False,-1,-1,100,97,95,WAITING,93
2607,Neutral,False,-1,100,94,90,86,ENTRY,87
2609,Neutral,False,-1,100,94,90,86,ENTRY,87
2617,Club A,False,-1,100,97,95,93,ENTRY,94
2619,Club A,False,-1,100,97,95,93,ENTRY,94
2625,Club A,False,-1,100,97,95,93,ENTRY,94
2630,Club A,False,-1,100,97,95,93,ENTRY,94
2634,Neutral,False,-1,100,94,90,86,ENTRY,87
2637,Club B,False,-1,100,91,85,79,ENTRY,80
2638,Club B,False,-1,100,91,85,79,ENTRY,80
2640,Club B,False,-1,100,91,85,79,ENTRY,80
2643,Club B,False,-1,100,91,85,79,ENTRY,80
2645,Club A,False,-1,100,97,95,93,ENTRY,94
2657,Club B,False,-1,100,91,85,79,ENTRY,80
2669,Club A,False,-1,100,97,95,93,ENTRY,94
2670,Neutral,False,-1,100,94,90,86,ENTRY,87
2676,Club B,False,-1,100,91,85,79,ENTRY,80
2687,Club B,False,-1,100,91,85,79,ENTRY,80
2690,Neutral,False,-1,100,94,90,86,ENTRY,87
2692,Club A,False,-1,100,97,95,93,ENTRY,94
2693,Neutral,False,-1,100,94,90,86,ENTRY,87
2600,Club B,False,-1,100,91,85,79,WAITING,73
2601,Club A,False,-1,100,97,95,93,WAITING,91
2602,Neutral,False,-1,100,94,90,86,WAITING,82
2603,Neutral,False,-1,100,94,90,86,WAITING,82
2604,Neutral,False,-1,100,94,90,86,WAITING,82
2606,Club A,False,-1,100,97,95,93,WAITING,91
2610,Neutral,False,-1,100,94,90,86,WAITING,82
2611,Club A,False,-1,100,97,95,93,WAITING,91
2612,Neutral,False,-1,100,94,90,86,WAITING,82
2613,Neutral,False,-1,100,94,90,86,WAITING,82
2615,Neutral,False,-1,100,94,90,86,WAITING,82
2618,Neutral,False,-1,100,94,90,86,WAITING,82
2620,Club A,False,-1,100,97,95,93,WAITING,91
2621,Club B,False,-1,100,91,85,79,WAITING,73
2623,Neutral,False,-1,100,94,90,86,WAITING,82
2624,Neutral,False,-1,100,94,90,86,WAITING,82
2626,Club B,False,-1,100,91,85,79,WAITING,73
2627,Club B,False,-1,100,91,85,79,WAITING,73
2629,Club A,False,-1,100,97,95,93,WAITING,91
2633,Club B,False,-1,100,91,85,79,WAITING,73
2635,Club B,False,-1,100,91,85,79,WAITING,73
2636,Club B,False,-1,100,91,85,79,WAITING,73
2639,Club A,False,-1,100,97,95,93,WAITING,91
2641,Club B,False,-1,100,91,85,79,WAITING,73
2644,Neutral,False,-1,100,94,90,86,WAITING,82
2646,Club A,False,-1,100,97,95,93,WAITING,91
2647,Club B,False,-1,100,91,85,79,WAITING,73
2648,Club B,False,-1,100,91,85,79,WAITING,73
2650,Club A,False,-1,100,97,95,93,WAITING,91
2651,Club B,False,-1,100,91,85,79,WAITING,73
2655,Club A,False,-1,100,97,95,93,WAITING,91
2661,Club B,False,-1,100,91,85,79,WAITING,73
2662,Club A,False,-1,100,97,95,93,WAITING,91
2665,Neutral,False,-1,100,94,90,86,WAITING,82
2667,Neutral,False,-1,100,94,90,86,WAITING,82
2671,Club B,False,-1,100,91,85,79,WAITING,73
2672,Neutral,False,-1,100,94,90,86,WAITING,82
2673,Club A,False,-1,100,97,95,93,WAITING,91
2674,Club B,False,-1,100,91,85,79,WAITING,73
2678,Club A,False,-1,100,97,95,93,WAITING,91
2679,Neutral,False,-1,100,94,90,86,WAITING,82
2680,Neutral,False,-1,100,94,90,86,WAITING,82
2681,Club A,False,-1,100,97,95,93,WAITING,91
2682,Club A,False,-1,100,97,95,93,WAITING,91
2683,Club B,False,-1,100,91,85,79,WAITING,73
2688,Neutral,False,-1,100,94,90,86,WAITING,82
2689,Neutral,False,-1,100,94,90,86,WAITING,82
2691,Club A,False,-1,100,97,95,93,WAITING,91
2694,Club B,False,-1,100,91,85,79,WAITING,73
2696,Club B,False,-1,100,91,85,79,WAITING,73
2697,Club A,False,-1,100,97,95,93,WAITING,91
2698,Club A,False,-1,100,97,95,93,WAITING,91
2699,Club A,False,-1,100,97,95,93,WAITING,91
2616,Club A,True,98,95,92,89,89,EXIT,89
2631,Club A,False,98,95,92,89,86,EXIT,83
2632,Neutral,True,95,89,83,77,77,EXIT,77
2642,Club A,True,98,95,92,89,89,EXIT,89
2649,Club A,False,98,95,92,89,86,EXIT,83
2653,Club B,True,92,83,74,65,65,EXIT,65
2656,Club B,False,92,83,74,65,56,EXIT,47
2659,Club B,True,92,83,74,65,65,EXIT,65
2660,Club A,True,98,95,92,89,89,EXIT,89
2664,Neutral,False,95,89,83,77,71,EXIT,65
2675,Club A,True,98,95,92,89,89,EXIT,89
2677,Club B,False,92,83,74,65,56,EXIT,47
2685,Club A,True,98,95,92,89,89,EXIT,89
2614,Neutral,False,95,89,83,77,71,DRIVING,71
2654,Club B,False,92,83,74,65,56,DRIVING,56
2658,Neutral,False,95,89,83,77,71,DRIVING,71
2663,Club B,False,92,83,74,65,56,DRIVING,56
2668,Neutral,False,95,89,83,77,71,DRIVING,71
2686,Neutral,False,95,89,83,77,71,DRIVING,71
2695,Club B,False,92,83,74,65,56,DRIVING,56
2619,Club A,False,95,93,94,91,88,EXIT,85
2630,Club A,False,95,93,94,91,88,EXIT,85
2643,Club B,False,85,79,80,71,62,EXIT,53
2657,Club B,False,85,79,80,71,62,EXIT,53
2669,Club A,True,95,93,94,91,91,EXIT,91
2687,Club B,False,85,79,80,71,62,EXIT,53
2690,Neutral,False,90,86,87,81,75,EXIT,69
2693,Neutral,True,90,86,87,81,81,EXIT,81
2607,Neutral,False,90,86,87,81,75,DRIVING,75
2609,Neutral,False,90,86,87,81,75,DRIVING,75
2617,Club A,False,95,93,94,91,88,DRIVING,88
2625,Club A,False,95,93,94,91,88,DRIVING,88
2634,Neutral,False,90,86,87,81,75,DRIVING,75
2637,Club B,False,85,79,80,71,62,DRIVING,62
2638,Club B,False,85,79,80,71,62,DRIVING,62
2640,Club B,False,85,79,80,71,62,DRIVING,62
2645,Club A,False,95,93,94,91,88,DRIVING,88
2670,Neutral,False,90,86,87,81,75,DRIVING,75
2676,Club B,False,85,79,80,71,62,DRIVING,62
2692,Club A,False,95,93,94,91,88,DRIVING,88
2605,Club B,True,77,68,59,50,50,EXIT,50
2608,Club B,True,77,68,59,50,50,EXIT,50
2628,Club B,True,77,68,59,50,50,EXIT,50
2652,Club A,True,93,90,87,84,84,EXIT,84
2666,Neutral,False,85,79,73,67,61,EXIT,55
2622,Club A,False,93,90,87,84,81,DRIVING,81
2684,Club A,False,93,90,87,84,81,DRIVING,81
2614,Neutral,True,71,65,59,53,53,EXIT,53
2658,Neutral,True,71,65,59,53,53,EXIT,53
2686,Neutral,True,71,65,59,53,53,EXIT,53
2695,Club B,False,56,47,38,29,20,EXIT,11
2654,Club B,False,56,47,38,29,20,DRIVING,20
2663,Club B,False,56,47,38,29,20,DRIVING,20
2668,Neutral,False,71,65,59,53,47,DRIVING,47
2609,Neutral,True,63,57,51,45,45,EXIT,45
2617,Club A,False,82,79,76,73,70,EXIT,67
2634,Neutral,True,63,57,51,45,45,EXIT,45
2638,Club B,True,44,35,26,17,17,EXIT,17
2640,Club B,True,44,35,26,17,17,EXIT,17
2645,Club A,False,82,79,76,73,70,EXIT,67
2607,Neutral,False,63,57,51,45,39,DRIVING,39
2625,Club A,False,82,79,76,73,70,DRIVING,70
2637,Club B,False,44,35,26,17,8,DRIVING,8
2670,Neutral,False,63,57,51,45,39,DRIVING,39
2676,Club B,False,44,35,26,17,8,DRIVING,8
2692,Club A,False,82,79,76,73,70,DRIVING,70
2654,Club B,True,29,20,20,11,11,EXIT,11
2668,Neutral,True,53,47,47,41,41,EXIT,41
2663,Club B,False,29,20,20,11,2,DRIVING,2
2622,Club A,True,72,69,66,63,63,EXIT,63
2684,Club A,True,72,69,66,63,63,EXIT,63
2663,Club B,True,2,2,-7,0,0,EXIT,0
2625,Club A,True,70,67,64,61,61,EXIT,61
2637,Club B,True,8,-1,0,0,0,EXIT,0
2670,Neutral,True,39,33,27,21,21,EXIT,21
2692,Club A,True,70,67,64,61,61,EXIT,61
2607,Neutral,False,39,33,27,21,15,DRIVING,15
2676,Club B,False,8,-1,0,0,0,DRIVING,0
2607,Neutral,True,15,15,9,3,3,EXIT,3
2676,Club B,True,0,0,0,0,0,EXIT,0
2619,Club A,False,31,28,25,22,19,WAITING,17
2630,Club A,False,31,28,25,22,19,WAITING,17
2643,Club B,False,0,0,0,0,0,WAITING,0
2657,Club B,False,0,0,0,0,0,WAITING,0
2687,Club B,False,0,0,0,0,0,WAITING,0
2690,Neutral,False,0,0,0,0,0,WAITING,0
2600,Club B,False,0,0,0,0,0,ENTRY,0
2602,Neutral,False,0,0,0,0,0,ENTRY,0
2611,Club A,False,19,16,13,10,7,ENTRY,8
2615,Neutral,False,0,0,0,0,0,ENTRY,0
2621,Club B,False,0,0,0,0,0,ENTRY,0
2623,Neutral,False,0,0,0,0,0,ENTRY,0
2633,Club B,False,0,0,0,0,0,ENTRY,0
2641,Club B,False,0,0,0,0,0,ENTRY,0
2662,Club A,False,19,16,13,10,7,ENTRY,8
2671,Club B,False,0,0,0,0,0,ENTRY,0
2672,Neutral,False,0,0,0,0,0,ENTRY,0
2673,Club A,False,19,16,13,10,7,ENTRY,8
2680,Neutral,False,0,0,0,0,0,ENTRY,0
2682,Club A,False,19,16,13,10,7,ENTRY,8
2688,Neutral,False,0,0,0,0,0,ENTRY,0
2694,Club B,False,0,0,0,0,0,ENTRY,0
2696,Club B,False,0,0,0,0,0,ENTRY,0
2697,Club A,False,19,16,13,10,7,ENTRY,8
2698,Club A,False,19,16,13,10,7,ENTRY,8
2699,Club A,False,19,16,13,10,7,ENTRY,8
2601,Club A,False,19,16,13,10,7,WAITING,5
2603,Neutral,False,0,0,0,0,0,WAITING,0
2604,Neutral,False,0,0,0,0,0,WAITING,0
2606,Club A,False,19,16,13,10,7,WAITING,5
2610,Neutral,False,0,0,0,0,0,WAITING,0
2612,Neutral,False,0,0,0,0,0,WAITING,0
2613,Neutral,False,0,0,0,0,0,WAITING,0
2618,Neutral,False,0,0,0,0,0,WAITING,0
2620,Club A,False,19,16,13,10,7,WAITING,5
2624,Neutral,False,0,0,0,0,0,WAITING,0
2626,Club B,False,0,0,0,0,0,WAITING,0
2627,Club B,False,0,0,0,0,0,WAITING,0
2629,Club A,False,19,16,13,10,7,WAITING,5
2635,Club B,False,0,0,0,0,0,WAITING,0
2636,Club B,False,0,0,0,0,0,WAITING,0
2639,Club A,False,19,16,13,10,7,WAITING,5
2644,Neutral,False,0,0,0,0,0,WAITING,0
2646,Club A,False,19,16,13,10,7,WAITING,5
2647,Club B,False,0,0,0,0,0,WAITING,0
2648,Club B,False,0,0,0,0,0,WAITING,0
2650,Club A,False,19,16,13,10,7,WAITING,5
2651,Club B,False,0,0,0,0,0,WAITING,0
2655,Club A,False,19,16,13,10,7,WAITING,5
2661,Club B,False,0,0,0,0,0,WAITING,0
2665,Neutral,False,0,0,0,0,0,WAITING,0
2667,Neutral,False,0,0,0,0,0,WAITING,0
2674,Club B,False,0,0,0,0,0,WAITING,0
2678,Club A,False,19,16,13,10,7,WAITING,5
2679,Neutral,False,0,0,0,0,0,WAITING,0
2681,Club A,False,19,16,13,10,7,WAITING,5
2683,Club B,False,0,0,0,0,0,WAITING,0
2689,Neutral,False,0,0,0,0,0,WAITING,0
2691,Club A,False,19,16,13,10,7,WAITING,5
2698,Club A,False,10,7,8,5,2,EXIT,-1
2630,Club A,False,14,11,8,5,2,ENTRY,3
2600,Club B,False,0,0,0,0,0,DRIVING,0
2602,Neutral,False,0,0,0,0,0,DRIVING,0
2611,Club A,False,10,7,8,5,2,DRIVING,2
2615,Neutral,False,0,0,0,0,0,DRIVING,0
2621,Club B,False,0,0,0,0,0,DRIVING,0
2623,Neutral,False,0,0,0,0,0,DRIVING,0
2633,Club B,False,0,0,0,0,0,DRIVING,0
2641,Club B,False,0,0,0,0,0,DRIVING,0
2662,Club A,False,10,7,8,5,2,DRIVING,2
2671,Club B,False,0,0,0,0,0,DRIVING,0
2672,Neutral,False,0,0,0,0,0,DRIVING,0
2673,Club A,False,10,7,8,5,2,DRIVING,2
2680,Neutral,False,0,0,0,0,0,DRIVING,0
2682,Club A,False,10,7,8,5,2,DRIVING,2
2688,Neutral,False,0,0,0,0,0,DRIVING,0
2694,Club B,False,0,0,0,0,0,DRIVING,0
2696,Club B,False,0,0,0,0,0,DRIVING,0
2697,Club A,False,10,7,8,5,2,DRIVING,2
2699,Club A,False,10,7,8,5,2,DRIVING,2
2619,Club A,False,14,11,8,5,2,WAITING,0
2643,Club B,False,0,0,0,0,0,WAITING,0
2657,Club B,False,0,0,0,0,0,WAITING,0
2687,Club B,False,0,0,0,0,0,WAITING,0
2690,Neutral,False,0,0,0,0,0,WAITING,0
2600,Club B,True,0,0,0,0,0,EXIT,0
2602,Neutral,True,0,0,0,0,0,EXIT,0
2611,Club A,True,2,2,-1,0,0,EXIT,0
2623,Neutral,True,0,0,0,0,0,EXIT,0
2633,Club B,True,0,0,0,0,0,EXIT,0
2662,Club A,False,2,2,-1,0,0,EXIT,0
2696,Club B,True,0,0,0,0,0,EXIT,0
2630,Club A,False,2,3,0,0,0,EXIT,0
2615,Neutral,False,0,0,0,0,0,DRIVING,0
2621,Club B,False,0,0,0,0,0,DRIVING,0
2641,Club B,False,0,0,0,0,0,DRIVING,0
2671,Club B,False,0,0,0,0,0,DRIVING,0
2672,Neutral,False,0,0,0,0,0,DRIVING,0
2673,Club A,False,2,2,-1,0,0,DRIVING,0
2680,Neutral,False,0,0,0,0,0,DRIVING,0
2682,Club A,False,2,2,-1,0,0,DRIVING,0
2688,Neutral,False,0,0,0,0,0,DRIVING,0
2694,Club B,False,0,0,0,0,0,DRIVING,0
2697,Club A,False,2,2,-1,0,0,DRIVING,0
2699,Club A,False,2,2,-1,0,0,DRIVING,0
2601,Club A,False,0,0,0,0,0,ENTRY,0
2603,Neutral,False,0,0,0,0,0,ENTRY,0
2620,Club A,False,0,0,0,0,0,ENTRY,0
2626,Club B,False,0,0,0,0,0,ENTRY,0
2629,Club A,False,0,0,0,0,0,ENTRY,0
2644,Neutral,False,0,0,0,0,0,ENTRY,0
2647,Club B,False,0,0,0,0,0,ENTRY,0
2650,Club A,False,0,0,0,0,0,ENTRY,0
2661,Club B,False,0,0,0,0,0,ENTRY,0
2679,Neutral,False,0,0,0,0,0,ENTRY,0
2683,Club B,False,0,0,0,0,0,ENTRY,0
2604,Neutral,False,0,0,0,0,0,WAITING,0
2606,Club A,False,0,0,0,0,0,WAITING,0
2610,Neutral,False,0,0,0,0,0,WAITING,0
2612,Neutral,False,0,0,0,0,0,WAITING,0
2613,Neutral,False,0,0,0,0,0,WAITING,0
2618,Neutral,False,0,0,0,0,0,WAITING,0
2624,Neutral,False,0,0,0,0,0,WAITING,0
2627,Club B,False,0,0,0,0,0,WAITING,0
2635,Club B,False,0,0,0,0,0,WAITING,0
2636,Club B,False,0,0,0,0,0,WAITING,0
2639,Club A,False,0,0,0,0,0,WAITING,0
2646,Club A,False,0,0,0,0,0,WAITING,0
2648,Club B,False,0,0,0,0,0,WAITING,0
2651,Club B,False,0,0,0,0,0,WAITING,0
2655,Club A,False,0,0,0,0,0,WAITING,0
2665,Neutral,False,0,0,0,0,0,WAITING,0
2667,Neutral,False,0,0,0,0,0,WAITING,0
2674,Club B,False,0,0,0,0,0,WAITING,0
2678,Club A,False,0,0,0,0,0,WAITING,0
2681,Club A,False,0,0,0,0,0,WAITING,0
2689,Neutral,False,0,0,0,0,0,WAITING,0
2691,Club A,False,0,0,0,0,0,WAITING,0
2624,Neutral,False,0,0,0,0,0,ENTRY,0
2636,Club B,False,0,0,0,0,0,ENTRY,0
2639,Club A,False,0,0,0,0,0,ENTRY,0
2646,Club A,False,0,0,0,0,0,ENTRY,0
2648,Club B,False,0,0,0,0,0,ENTRY,0
2655,Club A,False,0,0,0,0,0,ENTRY,0
2665,Neutral,False,0,0,0,0,0,ENTRY,0
2667,Neutral,False,0,0,0,0,0,ENTRY,0
2674,Club B,False,0,0,0,0,0,ENTRY,0
2604,Neutral,False,0,0,0,0,0,WAITING,0
2606,Club A,False,0,0,0,0,0,WAITING,0
2610,Neutral,False,0,0,0,0,0,WAITING,0
2612,Neutral,False,0,0,0,0,0,WAITING,0
2613,Neutral,False,0,0,0,0,0,WAITING,0
2618,Neutral,False,0,0,0,0,0,WAITING,0
2627,Club B,False,0,0,0,0,0,WAITING,0
2635,Club B,False,0,0,0,0,0,WAITING,0
2651,Club B,False,0,0,0,0,0,WAITING,0
2678,Club A,False,0,0,0,0,0,WAITING,0
2681,Club A,False,0,0,0,0,0,WAITING,0
2689,Neutral,False,0,0,0,0,0,WAITING,0
2691,Club A,False,0,0,0,0,0,WAITING,0
2615,Neutral,True,0,0,0,0,0,EXIT,0
2621,Club B,True,0,0,0,0,0,EXIT,0
2641,Club B,False,0,0,0,0,0,EXIT,0
2671,Club B,False,0,0,0,0,0,EXIT,0
2673,Club A,True,0,0,0,0,0,EXIT,0
2680,Neutral,True,0,0,0,0,0,EXIT,0
2694,Club B,True,0,0,0,0,0,EXIT,0
2672,Neutral,False,0,0,0,0,0,DRIVING,0
2682,Club A,False,0,0,0,0,0,DRIVING,0
